"TWID","NEG","NEU","POS","TXT_SNTMT","TOKENISED","IMG","IMG_SNTMT","SNTMT_MATCH"
"769300226909741056","0.0100167186361","0.8655462438220001","0.124437037542","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299, 168, 45, 1693, 45, 5811, 45, 557]","data/76930/769300226909741056-1.jpg","1","YES"
"804285218555383808","0.459459897963","0.285241201918","0.255298900118","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24635, 22891, 323, 53730, 1159, 14451, 53731, 1307, 2162, 1281, 140, 29, 171]","data/80428/804285218555383808-1.jpg","0","YES"
"801402511173308416","0.569881512423","0.403133678055","0.026984809522700003","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 22969, 17, 66, 1890, 5833, 17, 4651, 2194, 24, 86300]","data/80140/801402511173308416-1.jpg","0","YES"
"781687030027812864","0.0070468567819499985","0.918921565809","0.0740315774086","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2415, 13590, 3647, 390, 2839, 3943, 3219, 51, 2452, 2220]","data/78168/781687030027812864-1.jpg","1","YES"
"804451577264226304","0.6918794574930001","0.220201855449","0.08791868705730001","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 471, 30, 126, 24, 53, 126, 3115, 109, 6876, 3051, 457, 169, 74, 2682, 3115, 223, 1451, 62557]","data/80445/804451577264226304-1.jpg","0","YES"
"783230647141892097","0.0401774800857","0.8785593023389999","0.0812632175757","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 891, 5158, 118, 6495, 16465, 11718, 18479, 347, 574, 6762, 10063, 89, 1722]","data/78323/783230647141892097-1.jpg","1","YES"
"802539528284213248","0.511881125407","0.37685589862700003","0.111262975965","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 53971, 13770, 1085, 32289, 258, 2934]","data/80253/802539528284213248-1.jpg","0","YES"
"782148072147128320","0.014777581832000003","0.889977671929","0.0952447462393","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5553, 4252, 856, 137]","data/78214/782148072147128320-1.jpg","1","YES"
"798512660908109824","0.649653504014","0.303854453152","0.046492042834","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1043, 394, 23644, 49, 24, 304, 116, 470, 9, 9295]","data/79851/798512660908109824-1.jpg","0","YES"
"781955520022413312","0.006797008716600001","0.0491643309225","0.944038660361","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 386, 25, 5879, 64, 2, 1454, 111, 77]","data/78195/781955520022413312-1.jpg","2","YES"
"798904115283853312","0.8631749822079999","0.101487389834","0.0353376279584","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 30, 5880, 2604, 122, 1274, 233, 147]","data/79890/798904115283853312-1.jpg","0","YES"
"784425973466882048","0.0610173355564","0.0442483243812","0.894734340062","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 11159, 132, 19, 1383, 6029, 863, 717]","data/78442/784425973466882048-1.jpg","2","YES"
"802222489233276932","0.49436162008199996","0.43969888185199996","0.0659394980661","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 680, 2677, 217, 86, 56, 7265, 1712, 590, 81, 157, 2714, 2239]","data/80222/802222489233276932-1.jpg","0","YES"
"781712439117307904","0.953017625172","0.0183992782183","0.0285830966094","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 911, 1798, 35, 285, 216, 2971, 96, 763, 2485]","data/78171/781712439117307904-1.jpg","0","YES"
"783031585499033601","0.010539170317599999","0.05789765103130001","0.9315631786509999","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 150, 1217, 507, 8958, 18045, 12, 37269]","data/78303/783031585499033601-1.jpg","2","YES"
"769524571854761985","0.0097362655697","0.0729471860545","0.917316548376","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 69, 508, 4389, 354, 3967]","data/76952/769524571854761985-1.jpg","2","YES"
"780401970792325120","0.0121494971804","0.909046938285","0.0788035645348","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 217, 24197, 6174, 3261, 49054, 5847, 82, 439, 1749, 9131]","data/78040/780401970792325120-1.jpg","1","YES"
"804574587799400448","0.7074450176270001","0.2351049733460001","0.057450009027","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 504, 1433, 943, 5902, 1567, 725, 158, 3153, 428, 76]","data/80457/804574587799400448-1.jpg","0","YES"
"783838636680904704","0.0063508174105399995","0.025286908513599996","0.968362274076","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4113, 23, 141, 2280, 116, 285, 1110, 57106]","data/78383/783838636680904704-1.jpg","2","YES"
"798947962537709570","0.55216988821","0.392478133777","0.0553519780135","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1494, 264, 466, 1982, 4442, 494]","data/79894/798947962537709570-1.jpg","0","YES"
"781884980200824832","0.0068175503142500005","0.873795353882","0.11938709580399999","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 447, 438, 990, 14645, 107, 246, 673, 67501]","data/78188/781884980200824832-1.jpg","1","YES"
"783818998974644224","0.00482661456889","0.012899871010399999","0.9822735144210001","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 40, 2011, 2380, 245, 93, 1378, 3]","data/78381/783818998974644224-1.jpg","2","YES"
"802670323455889408","0.6713537938590001","0.164653655709","0.163992550432","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 950, 211, 3, 451, 3, 567, 464, 77, 3756, 1891, 263, 674]","data/80267/802670323455889408-1.jpg","0","YES"
"769335626827075585","0.012299192626700001","0.874894910421","0.112805896953","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 409, 16384, 3, 801, 4, 450, 136, 185]","data/76933/769335626827075585-1.jpg","1","YES"
"769166139205177344","0.00891120084095","0.035663521971699995","0.9554252771870001","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93909, 7123, 8393, 783, 367, 2436]","data/76916/769166139205177344-1.jpg","2","YES"
"783839840454356992","0.864093950602","0.06722204405860001","0.0686840053393","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 963, 14238, 322, 4694, 534, 12571, 4835, 5860, 3884, 3334]","data/78383/783839840454356992-1.jpg","0","YES"
"781826486445760513","0.0126279575058","0.044144593837699996","0.9432274486560001","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10436, 720, 70, 1328]","data/78182/781826486445760513-1.jpg","2","YES"
"796839485912875008","0.696582936423","0.224713111472","0.0787039521052","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 690, 4515, 476, 36186, 1091, 5735, 2123, 199, 185, 1354]","data/79683/796839485912875008-1.jpg","0","YES"
"780526524852240384","0.039050808240099995","0.900153705635","0.060795486125","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 135, 83, 88636, 891, 2849, 4469]","data/78052/780526524852240384-1.jpg","1","YES"
"769250314717372416","0.886850476656","0.06897201818080001","0.0441775051629","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46458, 306, 279, 937, 26, 4494, 764]","data/76925/769250314717372416-1.jpg","0","YES"
"769421488428556288","0.010974313634","0.896873586072","0.09215210029410001","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41110, 644, 11201, 2425, 336, 11202, 5558]","data/76942/769421488428556288-1.jpg","1","YES"
"796446030837456897","0.6958420729699999","0.264577939647","0.0395799873831","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 2, 15454, 2456, 1723, 31, 2, 257, 15454, 20249, 666, 2538]","data/79644/796446030837456897-1.jpg","0","YES"
"780950506076274688","0.00769549288023","0.906209436021","0.0860950710989","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1916, 9731, 52, 8705, 1290, 2, 283, 93367, 1251, 93368]","data/78095/780950506076274688-1.jpg","1","YES"
"784117671143084037","0.0547685799943","0.8822379837600001","0.0629934362461","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1142, 4153, 10921, 1363, 1363, 39, 39, 674, 63622]","data/78411/784117671143084037-1.jpg","1","YES"
"780410711725907968","0.028598933520400008","0.85532011214","0.11608095434","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2985]","data/78041/780410711725907968-1.jpg","1","YES"
"781513213905035264","0.857349568939","0.11646045375900001","0.026189977301400002","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1575, 6121, 1093]","data/78151/781513213905035264-1.jpg","0","YES"
"780454286329163776","0.015124115449299999","0.06599941252489999","0.918876472026","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53789, 5, 53790, 469, 49]","data/78045/780454286329163776-1.jpg","2","YES"
"780706720519774208","0.022411127436500002","0.061503155737699995","0.916085716826","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 23, 1601, 825, 825]","data/78070/780706720519774208-1.jpg","2","YES"
"783730977285824512","0.00724037923708","0.0527912867913","0.9399683339720001","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 419, 91, 3527, 107]","data/78373/783730977285824512-1.jpg","2","YES"
"803405907908431872","0.437658577758","0.3864307823430001","0.175910639899","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 87, 1231, 98955]","data/80340/803405907908431872-1.jpg","0","YES"
"769049357228380161","0.00834917571448","0.0345491007105","0.957101723575","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 899, 1175, 182, 58, 122]","data/76904/769049357228380161-1.jpg","2","YES"
"784751044609859584","0.0528009480231","0.0900461904653","0.857152861512","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 4516, 43, 22, 71, 80, 333]","data/78475/784751044609859584-1.jpg","2","YES"
"769214306617614337","0.969469548027","0.014965259323400001","0.0155651926501","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 519, 16, 17072, 352, 38, 1523, 28, 110, 64, 1203, 2814, 447, 7278]","data/76921/769214306617614337-1.jpg","0","YES"
"801065326897074176","0.538781007305","0.38784936050499996","0.07336963219050001","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7797, 730, 903, 8849, 16879, 1666, 65355]","data/80106/801065326897074176-1.jpg","0","YES"
"783388088768851968","0.0285313787072","0.917247981636","0.054220639656600005","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2199, 10115, 1289, 861, 76576, 670, 1434, 1167]","data/78338/783388088768851968-1.jpg","1","YES"
"782210340771815424","0.0031520272871","0.07535999726260001","0.92148797545","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 3, 2341, 21494, 127, 30, 869, 985, 2827, 128, 2827, 1149, 131, 198]","data/78221/782210340771815424-1.jpg","2","YES"
"796036046010126337","0.8013111012459999","0.136264144916","0.062424753837599996","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 987, 111, 40518, 5783, 5366, 2136, 1267]","data/79603/796036046010126337-1.jpg","0","YES"
"781975732364931072","0.017671470113099996","0.8852670544169999","0.09706147546980001","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3866, 1290, 8872, 749]","data/78197/781975732364931072-1.jpg","1","YES"
"769598513227390976","0.024961736994","0.8538798867440001","0.121158376261","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 107, 581, 753, 1054, 2734]","data/76959/769598513227390976-1.jpg","1","YES"
"803635256641265665","0.5324390014779999","0.26375583278000003","0.203805165742","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 9, 11422, 3596, 648, 2083, 90, 3]","data/80363/803635256641265665-1.jpg","0","YES"
"799892163291033600","0.629303021288","0.257386858859","0.113310119853","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9203, 9, 180, 2102, 2364, 844, 83742]","data/79989/799892163291033600-1.jpg","0","YES"
"781231830607462400","0.0240771084249","0.886745656111","0.0891772354638","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9466, 411, 16553, 2123, 1974, 17242, 769, 1645]","data/78123/781231830607462400-1.jpg","1","YES"
"780928464979308544","0.00388245287184","0.130231887163","0.865885659965","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 34, 58, 111, 91, 93, 98, 3773, 3883, 2326, 23, 250, 2461]","data/78092/780928464979308544-4.jpg","1","NO"
"769285295200010240","0.0068032093214","0.946087183731","0.0471096069479","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1154, 604, 1839, 70, 38, 54, 25, 19032, 22376]","data/76928/769285295200010240-1.jpg","1","YES"
"781297442113392644","0.0074609331192200005","0.8561715342030001","0.136367532678","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1260, 768, 23315, 3161, 136, 297, 9036]","data/78129/781297442113392644-1.jpg","1","YES"
"783315762186301440","0.0054449372709199995","0.0733297096818","0.921225353047","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66, 24264, 5861, 1868, 10048, 316, 3163, 19019, 130, 1425, 1035]","data/78331/783315762186301440-1.jpg","2","YES"
"782776659871051777","0.00868919744923","0.0342292177433","0.957081584807","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3728, 31, 442, 834, 580, 1373]","data/78277/782776659871051777-1.jpg","2","YES"
"784764709648015360","0.0053365976822600004","0.0280413627562","0.966622039561","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 513, 325, 93, 151, 460, 683]","data/78476/784764709648015360-1.jpg","2","YES"
"796078513358913537","0.708215176304","0.221375861799","0.070408961897","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 122, 6917, 6917, 15936]","data/79607/796078513358913537-1.jpg","0","YES"
"797125273225412608","0.766238765995","0.17993606483199998","0.05382516917309999","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1799, 23452, 297, 122, 466, 72820]","data/79712/797125273225412608-1.jpg","0","YES"
"783343427807248384","0.025462958590199997","0.878705102637","0.0958319387729","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 31269, 1156, 3468, 31269, 1156, 842]","data/78334/783343427807248384-1.jpg","1","YES"
"769368812185456640","0.013020561817900001","0.858173012632","0.12880642555","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7918, 4449, 1472, 24, 49, 148, 68, 31, 741, 1967, 3793, 482, 132, 132, 132, 230, 14, 29, 3]","data/76936/769368812185456640-1.jpg","1","YES"
"781323442595459072","0.016427610811100002","0.879982196898","0.103590192291","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14650, 1494, 61555, 1099, 586, 2701, 721, 1376, 6012, 2714, 1729, 61556]","data/78132/781323442595459072-1.jpg","1","YES"
"797103055980400640","0.5368696981960001","0.405881845246","0.057248456557800004","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1062, 1353, 366, 1148, 6389, 2478, 1033, 6383, 629, 398, 975]","data/79710/797103055980400640-1.jpg","0","YES"
"783475791656988672","0.057267862780300015","0.852775434315","0.089956702905","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1730, 72]","data/78347/783475791656988672-1.jpg","1","YES"
"780857455412711424","0.0496971141575","0.866908365123","0.0833945207196","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7741, 5044, 75397, 300, 2955, 12921, 2402, 4290, 34, 505]","data/78085/780857455412711424-1.jpg","1","YES"
"769160695002886145","0.00962361711741","0.063690165487","0.926686217396","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 150, 329]","data/76916/769160695002886145-1.jpg","2","YES"
"796322986747797504","0.5004623119439999","0.447182051492","0.0523556365636","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13473, 9748, 11179, 851, 38, 143, 5273]","data/79632/796322986747797504-1.jpg","0","YES"
"780987961219350528","0.00767300289779","0.040222426151900005","0.95210457095","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 1720, 47, 222, 298, 1726, 10117, 41771, 6977]","data/78098/780987961219350528-1.jpg","2","YES"
"798623482783404032","0.5379931013600001","0.211374987491","0.25063191115","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1102, 3, 280, 2964]","data/79862/798623482783404032-1.jpg","0","YES"
"799047405287206912","0.778936777219","0.179845048411","0.041218174370699995","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1072, 441, 701, 2, 12708, 1059, 72, 1815]","data/79904/799047405287206912-1.jpg","0","YES"
"784786310309511168","0.0295773830169","0.892360182139","0.0780624348444","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1182, 353, 1565, 39]","data/78478/784786310309511168-1.jpg","1","YES"
"784480730118139904","0.0519728037975","0.878251743843","0.06977545235989999","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4466, 73751, 73752, 1155, 73753, 352, 995, 8120, 435, 2169, 73754, 8120]","data/78448/784480730118139904-1.jpg","1","YES"
"780709950137982976","0.0154521717209","0.922052796574","0.0624950317054","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3856, 282, 5874, 65, 1452, 1397, 2378, 946]","data/78070/780709950137982976-1.jpg","1","YES"
"796422517560930304","0.400459973534","0.32300771729","0.27653230917599997","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 109, 2598]","data/79642/796422517560930304-3.jpg","0","YES"
"802238779901652992","0.852683855282","0.111330428458","0.0359857162604","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1597, 2695, 83, 1267, 5551, 94, 5301, 9567, 35]","data/80223/802238779901652992-1.jpg","0","YES"
"781518964270784512","0.012202997858799998","0.0579964786436","0.929800523498","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 38, 18]","data/78151/781518964270784512-4.jpg","2","YES"
"800831125358723073","0.853989631111","0.115932420362","0.0300779485268","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 97, 652, 713, 921, 3377, 92, 647, 47749]","data/80083/800831125358723073-1.jpg","0","YES"
"769130596694167552","0.00873595981992","0.020703765965400002","0.970560274215","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 508, 30, 1169, 311, 624]","data/76913/769130596694167552-1.jpg","2","YES"
"781401246951436288","0.0102956418835","0.06929082626039999","0.920413531856","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 2918, 510, 3241, 24091, 26, 106, 11, 3, 4035]","data/78140/781401246951436288-1.jpg","2","YES"
"799146571229036545","0.637838951414","0.24558919538","0.11657185320499999","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 643, 6896]","data/79914/799146571229036545-1.jpg","0","YES"
"802606058317299712","0.780216342556","0.153037193985","0.0667464634586","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 2102, 18599, 2, 5112, 4382, 38]","data/80260/802606058317299712-1.jpg","0","YES"
"784326572639526915","0.0109670059314","0.11367220769200001","0.875360786376","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1808, 112, 73, 14693, 870, 771, 112, 2613, 6, 23, 608, 1474]","data/78432/784326572639526915-1.jpg","2","YES"
"796022779434958848","0.79419884177","0.152663510877","0.053137647353699996","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 352, 518, 2807]","data/79602/796022779434958848-1.jpg","0","YES"
"782340271912554496","0.0333780084888","0.923334964428","0.0432870270834","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96616, 855, 792, 689, 1922, 3303, 13460, 4418, 7234]","data/78234/782340271912554496-1.jpg","1","YES"
"803285921470685184","0.7095230440729999","0.24469424612100002","0.045782709806","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1384, 124, 189, 7185, 2679, 52892, 52893]","data/80328/803285921470685184-1.jpg","0","YES"
"780607328110379008","0.0118250119636","0.0943134774475","0.893861510589","2","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2377, 78601, 1314, 2068, 948, 1735]","data/78060/780607328110379008-1.jpg","2","YES"
"769278345230057472","0.94384444504","0.0395684499111","0.0165871050494","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1242, 1579, 259, 717, 58, 61, 102, 3581, 111, 414, 882]","data/76927/769278345230057472-1.jpg","0","YES"
"783273227732783104","0.0234630102213","0.9005422444429999","0.07599474533539999","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 14712, 217, 1048]","data/78327/783273227732783104-1.jpg","1","YES"
"784050587465752576","0.0288238628639","0.884279234048","0.0868969030879","1","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1079, 56, 57, 1182, 272, 10895, 1477]","data/78405/784050587465752576-1.jpg","1","YES"
"798936382060240896","0.45304248791900004","0.447955891728","0.09900162035280001","0","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 345, 484, 44, 26, 251, 384, 3, 603, 4571]","data/79893/798936382060240896-4.jpg","0","YES"
